未必 wei4bi4 "not necessarily; maybe not"
瞎 xia1 "blind; groundlessly; foolishly; to no purpose"
相当 xiang1dang1 "equivalent to; appropriate; considerably; to a certain extent; fairly; quite"
幸亏 xing4kui1 "fortunately; luckily"
迅速 xun4su4 "rapid; speedy; fast"
一律 yi1lü4
依然 yi1ran2 "still; as before"
一再 yi1zai4 repeatedly
再三 zai4san1 "over and over again; again and again"
照常 zhao4chang2 "as usual"
至今 zhi4jin1 "so far; to this day; until now"
逐步 zhu2bu4 "progressively; step by step"
逐渐 zhu2jian4 gradually
总算 zong3suan4 "at long last; finally; on the whole"
